Cache: (10, 2, 8) WTWNA
Read MISS for address 1002ea94
Read HIT for address 1004db1c
Read MISS for address 10029b08
Write MISS for address 10028ee0
Read HIT for address 10029b08
Write MISS for address 10028ee4
Read HIT for address 10029b08
Write MISS for address 10028ee8
Read MISS for address 1004dd1c
Read MISS for address 1004dd00
Read MISS for address 1004dd04
Read MISS for address 1004dd10
Read HIT for address 1004dd1c
Read MISS for address 10038328
Read HIT for address 1003e430
Read MISS for address 1004df1c
Read MISS for address 1004e11c
Read MISS for address 1004e100
Read MISS for address 1004e104
Read MISS for address 1004e110
Read HIT for address 1003e430
Read MISS for address 1002ee54
Read HIT for address 1004e11c
Read MISS for address 10029b0c
Write MISS for address 10029354
Read HIT for address 10029b0c
Write MISS for address 10029358
Read HIT for address 10029b0c
Write MISS for address 1002935c
Read MISS for address 1004e31c
Read MISS for address 1004e300
Read MISS for address 1004e304
Read MISS for address 1004e310
Read HIT for address 1004e31c
Read MISS for address 100386e8
Read HIT for address 1003e430
Read MISS for address 1004e51c
Read MISS for address 1004e71c
Read MISS for address 1004e700
Read MISS for address 1004e704
Read MISS for address 1004e710
Read HIT for address 1003e430
Read MISS for address 1002f214
Read HIT for address 1004e71c
Read MISS for address 10029b10
Write MISS for address 10028d84
Read HIT for address 10029b10
Write MISS for address 10028d88
Read HIT for address 10029b10
Write MISS for address 10028d8c
Read MISS for address 1004e91c
Read MISS for address 1004e900
Read MISS for address 1004e904
Read MISS for address 1004e910
Read HIT for address 1004e91c
Read MISS for address 10038aa8
Read HIT for address 1003e430
Read MISS for address 1004eb1c
Read MISS for address 1004ed1c
Read MISS for address 1004ed00
Read MISS for address 1004ed04
Read MISS for address 1004ed10
Read HIT for address 1004ed1c
Read HIT for address 1003e430
Read MISS for address 1002f5d4
Read MISS for address 1004ef1c
Read MISS for address 1004ef00
Read MISS for address 1004ef04
Read MISS for address 1004ef10
Read HIT for address 1004ef1c
Read MISS for address 10038e68
Read HIT for address 1003e430
Read MISS for address 1004f11c
Read MISS for address 1004f31c
Read MISS for address 1004f300
Read MISS for address 1004f304
Read MISS for address 1004f310
Read HIT for address 1004f31c
Read HIT for address 1003e430
Read MISS for address 1002f994
Read MISS for address 1004f51c
Read MISS for address 1004f500
Read MISS for address 1004f504
Read MISS for address 1004f510
Read HIT for address 1004f51c
Read MISS for address 10039228
Read HIT for address 1003e430
Read MISS for address 1004f71c
Read MISS for address 1004f91c
Read MISS for address 1004f900
Read MISS for address 1004f904
Read MISS for address 1004f910
Read HIT for address 1004f91c
Read HIT for address 1003e430
Read MISS for address 1002fd54
Read MISS for address 1004fb1c
Read MISS for address 1004fb00
Read MISS for address 1004fb04
Read MISS for address 1004fb10
Read MISS for address 100395e8
Read HIT for address 1003e430
Read HIT for address 1004fb1c
Read MISS for address 1004fd1c
Read MISS for address 1004ff1c
Read MISS for address 1004ff00
Read MISS for address 1004ff04
Read MISS for address 1004ff10
Read HIT for address 1004ff1c
Read HIT for address 1003e430
Read MISS for address 10030114
Read MISS for address 1005011c
Read MISS for address 10050100
Read MISS for address 10050104
Read MISS for address 10050110
Read MISS for address 100399a8
Read HIT for address 1003e430
Read HIT for address 1005011c
Read MISS for address 1005031c
Read MISS for address 1005051c
Read MISS for address 10050500
Read MISS for address 10050504
Read MISS for address 10050510
Read HIT for address 1005051c
Read HIT for address 1003e430
Read MISS for address 100304d4
Read MISS for address 1005071c
Read MISS for address 10050700
Read MISS for address 10050704
Read MISS for address 10050710
Read HIT for address 1005071c
Read MISS for address 10039d68
Read HIT for address 1003e430
Read MISS for address 1005091c
Read MISS for address 10050b1c
Read MISS for address 10050b00
Read MISS for address 10050b04
Read MISS for address 10050b10
Read HIT for address 10050b1c
Read HIT for address 1003e430
Read MISS for address 10030894
Read MISS for address 10050d1c
Read MISS for address 10050d00
Read MISS for address 10050d04
Read MISS for address 10050d10
Read HIT for address 10050d1c
Read MISS for address 1003a128
Read HIT for address 1003e430
Read MISS for address 10050f1c
Read MISS for address 1005111c
Read MISS for address 10051100
Read MISS for address 10051104
Read MISS for address 10051110
Read HIT for address 1005111c
Read HIT for address 1003e430
Read MISS for address 10030c54
Read MISS for address 10029b14
Write MISS for address 1002882c
Read HIT for address 10029b14
Write MISS for address 10028830
Read HIT for address 10029b14
Write MISS for address 10028834
Read MISS for address 1005131c
Read MISS for address 10051300
Read MISS for address 10051304
Read MISS for address 10051310
Read HIT for address 1005131c
Read MISS for address 1003a4e8
Read HIT for address 1003e430
Read MISS for address 1005151c
Read MISS for address 10051500
Read MISS for address 10051504
Read MISS for address 10051510
Read MISS for address 10030eac
Read MISS for address 1003a614
Read HIT for address 1005151c
Read MISS for address 10029b18
Write MISS for address 1002897c
Read HIT for address 10029b18
Write MISS for address 10028980
Read HIT for address 10029b18
Write MISS for address 10028984
Read MISS for address 1005171c
Read MISS for address 10051700
Read MISS for address 10051704
Read MISS for address 10051710
Read HIT for address 1005171c
Read HIT for address 1003e430
Read MISS for address 10031014
Read MISS for address 1005191c
Read MISS for address 10051900
Read MISS for address 10051904
Read MISS for address 10051910
Read MISS for address 1003a8a8
Read HIT for address 1003e430
Read HIT for address 1005191c
Read MISS for address 10051b1c
Read MISS for address 10051b00
Read MISS for address 10051b04
Read MISS for address 10051b10
Read MISS for address 1003126c
Read MISS for address 1003a9d4
Read HIT for address 10051b1c
Read MISS for address 10029b1c
Write MISS for address 10028e20
Read HIT for address 10029b1c
Write MISS for address 10028e24
Read HIT for address 10029b1c
Write MISS for address 10028e28
Read MISS for address 10051d1c
Read MISS for address 10051d00
Read MISS for address 10051d04
Read MISS for address 10051d10
Read HIT for address 10051d1c
Read HIT for address 1003e430
Read MISS for address 100313d4
Read MISS for address 10029b20
Write MISS for address 10028ac0
Read HIT for address 10029b20
Write MISS for address 10028ac4
Read HIT for address 10029b20
Write MISS for address 10028ac8
Read MISS for address 10051f1c
Read MISS for address 10051f00
Read MISS for address 10051f04
Read MISS for address 10051f10
Read HIT for address 10051f1c
Read MISS for address 1003ac68
Read HIT for address 1003e430
Read MISS for address 1005211c
Read MISS for address 10052100
Read MISS for address 10052104
Read MISS for address 10052110
Read MISS for address 1003162c
Read MISS for address 1003ad94
Read HIT for address 1005211c
Read MISS for address 10029b24
Write MISS for address 10028694
Read HIT for address 10029b24
Write MISS for address 10028698
Read HIT for address 10029b24
Write MISS for address 1002869c
Read MISS for address 1005231c
Read MISS for address 10052300
Read MISS for address 10052304
Read MISS for address 10052310
Read HIT for address 1003e430
Read MISS for address 10031794
Read HIT for address 1005231c
Read MISS for address 10029b28
Write MISS for address 10029234
Read HIT for address 10029b28
Write MISS for address 10029238
Read HIT for address 10029b28
Write MISS for address 1002923c
Read MISS for address 1005251c
Read MISS for address 10052500
Read MISS for address 10052504
Read MISS for address 10052510
Read HIT for address 1005251c
Read MISS for address 1003b028
Read HIT for address 1003e430
Read MISS for address 1005271c
Read MISS for address 10052700
Read MISS for address 10052704
Read MISS for address 10052710
Read HIT for address 1005271c
Read MISS for address 100319ec
Read MISS for address 1003b154
Read MISS for address 10029b2c
Write MISS for address 10028fb8
Read HIT for address 10029b2c
Write MISS for address 10028fbc
Read HIT for address 10029b2c
Write MISS for address 10028fc0
Read MISS for address 1005291c
Read MISS for address 10052900
Read MISS for address 10052904
Read MISS for address 10052910
Read HIT for address 1005291c
Read HIT for address 1003e430
Read MISS for address 10031b54
Read MISS for address 10052b1c
Read MISS for address 10052b00
Read MISS for address 10052b04
Read MISS for address 10052b10
Read MISS for address 1003b3e8
Read HIT for address 1003e430
Read HIT for address 10052b1c
Read MISS for address 10052d1c
Read MISS for address 10052f1c
Read MISS for address 10052f00
Read MISS for address 10052f04
Read MISS for address 10052f10
Read HIT for address 10052f1c
Read HIT for address 1003e430
Read MISS for address 10031f14
Read MISS for address 10029b30
Write MISS for address 100292dc
Read HIT for address 10029b30
Write MISS for address 100292e0
Read HIT for address 10029b30
Write MISS for address 100292e4
Read MISS for address 1005311c
Read MISS for address 10053100
Read MISS for address 10053104
Read MISS for address 10053110
Read HIT for address 1005311c
Read MISS for address 1003b7a8
Read HIT for address 1003e430
Read MISS for address 1005331c
Read MISS for address 1005351c
Read MISS for address 10053500
Read MISS for address 10053504
Read MISS for address 10053510
Read HIT for address 1005351c
Read HIT for address 1003e430
Read MISS for address 100322d4
Read MISS for address 10029b34
Write MISS for address 10028b50
Read HIT for address 10029b34
Write MISS for address 10028b54
Read HIT for address 10029b34
Write MISS for address 10028b58
Read MISS for address 1005371c
Read MISS for address 10053700
Read MISS for address 10053704
Read MISS for address 10053710
Read HIT for address 1005371c
Read MISS for address 1003bb68
Read HIT for address 1003e430
Read MISS for address 1005391c
Read MISS for address 10053b1c
Read MISS for address 10053b00
Read MISS for address 10053b04
Read MISS for address 10053b10
Read HIT for address 1003e430
Read MISS for address 10032694
Read HIT for address 10053b1c
Read MISS for address 10029b38
Write MISS for address 10028c40
Read HIT for address 10029b38
Write MISS for address 10028c44
Read HIT for address 10029b38
Write MISS for address 10028c48
Read MISS for address 10053d1c
Read MISS for address 10053d00
Read MISS for address 10053d04
Read MISS for address 10053d10
Read HIT for address 10053d1c
Read MISS for address 1003bf28
Read HIT for address 1003e430
Read MISS for address 10053f1c
Read MISS for address 1005411c
Read MISS for address 10054100
Read MISS for address 10054104
Read MISS for address 10054110
Read HIT for address 1005411c
Read HIT for address 1003e430
Read MISS for address 10032a54
Read MISS for address 10029b3c
Write MISS for address 1002888c
Read HIT for address 10029b3c
Write MISS for address 10028890
Read HIT for address 10029b3c
Write MISS for address 10028894
Read MISS for address 1005431c
Read MISS for address 10054300
Read MISS for address 10054304
Read MISS for address 10054310
Read HIT for address 1005431c
Read MISS for address 1003c2e8
Read HIT for address 1003e430
Read MISS for address 1005451c
Read MISS for address 1005471c
Read MISS for address 10054700
Read MISS for address 10054704
Read MISS for address 10054710
Read HIT for address 1003e430
Read MISS for address 10032e14
Read HIT for address 1005471c
Read MISS for address 10029b40
Write MISS for address 100287d8
Read HIT for address 10029b40
Write MISS for address 100287dc
Read HIT for address 10029b40
Write MISS for address 100287e0
Read MISS for address 1005491c
Read MISS for address 10054900
Read MISS for address 10054904
Read MISS for address 10054910
Read HIT for address 1005491c
Read MISS for address 1003c6a8
Read HIT for address 1003e430
Read MISS for address 10054b1c
Read MISS for address 10054d1c
Read MISS for address 10054d00
Read MISS for address 10054d04
Read MISS for address 10054d10
Read HIT for address 10054d1c
Read HIT for address 1003e430
Read MISS for address 100331d4
Read MISS for address 10054f1c
Read MISS for address 10054f00
Read MISS for address 10054f04
Read MISS for address 10054f10
Read HIT for address 10054f1c
Read MISS for address 1003ca68
Read HIT for address 1003e430
Read MISS for address 1005511c
Read MISS for address 1005531c
Read MISS for address 10055300
Read MISS for address 10055304
Read MISS for address 10055310
Read HIT for address 1005531c
Read HIT for address 1003e430
Read MISS for address 10033594
Read MISS for address 10029b44
Write MISS for address 1002936c
Read HIT for address 10029b44
Write MISS for address 10029370
Read HIT for address 10029b44
Write MISS for address 10029374
Read MISS for address 1005551c
Read MISS for address 10055500
Read MISS for address 10055504
Read MISS for address 10055510
Read HIT for address 1005551c
Read MISS for address 1003ce28
Read HIT for address 1003e430
Read MISS for address 1005571c
Read MISS for address 1005591c
Read MISS for address 10055900
Read MISS for address 10055904
Read MISS for address 10055910
Read HIT for address 1003e430
Read MISS for address 10033954
Read HIT for address 1005591c
Read MISS for address 10029b48
Write MISS for address 10028aa8
Read HIT for address 10029b48
Write MISS for address 10028aac
Read HIT for address 10029b48
Write MISS for address 10028ab0
Read MISS for address 10055b1c
Read MISS for address 10055b00
Read MISS for address 10055b04
Read MISS for address 10055b10
Read HIT for address 10055b1c
Read MISS for address 1003d1e8
Read HIT for address 1003e430
Read MISS for address 10055d1c
Read MISS for address 10055f1c
Read MISS for address 10055f00
Read MISS for address 10055f04
Read MISS for address 10055f10
Read HIT for address 1003e430
Read MISS for address 10033d14
Read HIT for address 10055f1c
Read MISS for address 10029b4c
Write MISS for address 10028f04
Read HIT for address 10029b4c
Write MISS for address 10028f08
Read HIT for address 10029b4c
Write MISS for address 10028f0c
Read MISS for address 1005611c
Read MISS for address 10056100
Read MISS for address 10056104
Read MISS for address 10056110
Read HIT for address 1005611c
Read MISS for address 1003d5a8
Read HIT for address 1003e430
Read MISS for address 1005631c
Read MISS for address 1005651c
Read MISS for address 10056500
Read MISS for address 10056504
Read MISS for address 10056510
Read HIT for address 1005651c
Read HIT for address 1003e430
Read MISS for address 100340d4
Read MISS for address 1005671c
Read MISS for address 10056700
Read MISS for address 10056704
Read MISS for address 10056710
Read HIT for address 1005671c
Read MISS for address 1003d968
Read HIT for address 1003e430
Read MISS for address 1005691c
Read MISS for address 10056900
Read MISS for address 10056904
Read MISS for address 10056910
Read MISS for address 1003432c
Read MISS for address 1003da94
Read HIT for address 1005691c
Read MISS for address 10029b50
Write MISS for address 10029258
Read HIT for address 10029b50
Write MISS for address 1002925c
Read HIT for address 10029b50
Write MISS for address 10029260
Read MISS for address 10056b1c
Read MISS for address 10056b00
Read MISS for address 10056b04
Read MISS for address 10056b10
Read HIT for address 10056b1c
Read HIT for address 1003e430
Read MISS for address 10034494
Read MISS for address 10056d1c
Read MISS for address 10056d00
Read MISS for address 10056d04
Read MISS for address 10056d10
Read MISS for address 1003dd28
Read HIT for address 1003e430
Read HIT for address 10056d1c
Read MISS for address 10056f1c
Read MISS for address 10056f00
Read MISS for address 10056f04
Read MISS for address 10056f10
Read MISS for address 100346ec
Read MISS for address 1003de54
Read HIT for address 10056f1c
Read MISS for address 10029b54
Write MISS for address 10029210
Read HIT for address 10029b54
Write MISS for address 10029214
Read HIT for address 10029b54
Write MISS for address 10029218
Read MISS for address 1005711c
Read MISS for address 10057100
Read MISS for address 10057104
Read MISS for address 10057110
Read HIT for address 1005711c
Read HIT for address 1003e430
Read MISS for address 10034854
Read MISS for address 1005731c
Read MISS for address 10057300
Read MISS for address 10057304
Read MISS for address 10057310
Read MISS for address 1003e0e8
Read HIT for address 1003e430
Read HIT for address 1005731c
Read MISS for address 1005751c
Read MISS for address 1005771c
Read MISS for address 10057700
Read MISS for address 10057704
Read MISS for address 10057710
Read HIT for address 1005771c
Read HIT for address 1003e430
Read MISS for address 10034c14
Read MISS for address 1005791c
Read MISS for address 10057900
Read MISS for address 10057904
Read MISS for address 10057910
Read HIT for address 1005791c
Read MISS for address 10036168
Read MISS for address 1002cf64
Read MISS for address 10057b1c
Read MISS for address 10057b00
Read MISS for address 10057b04
Read MISS for address 10057b10
Read HIT for address 10057b1c
Read MISS for address 10039a98
Read MISS for address 10030bdc
Read MISS for address 10057d1c
Read MISS for address 10057d00
Read MISS for address 10057d04
Read MISS for address 10057d10
Read MISS for address 10039174
Read MISS for address 1002ffac
Read HIT for address 10057d1c
Read MISS for address 10029b58
Write MISS for address 10028838
Read HIT for address 10029b58
Write MISS for address 1002883c
Read HIT for address 10029b58
Write MISS for address 10028840
Read MISS for address 10057f1c
Read MISS for address 10057f00
Read MISS for address 10057f04
Read MISS for address 10057f10
Read HIT for address 10057f1c
Read MISS for address 1003af38
Read MISS for address 10031a64
Read MISS for address 10029b5c
Write MISS for address 1002903c
Read HIT for address 10029b5c
Write MISS for address 10029040
Read HIT for address 10029b5c
Write MISS for address 10029044
Read MISS for address 1005811c
Read MISS for address 10058100
Read MISS for address 10058104
Read MISS for address 10058110
Read MISS for address 10039444
Read MISS for address 10030024
Read HIT for address 1005811c
Read MISS for address 10029b60
Write MISS for address 100291bc
Read HIT for address 10029b60
Write MISS for address 100291c0
Read HIT for address 10029b60
Write MISS for address 100291c4
Read MISS for address 1005831c
Read MISS for address 10058300
Read MISS for address 10058304
Read MISS for address 10058310
Read HIT for address 1005831c
Read MISS for address 1003969c
Read MISS for address 100303a8
Read MISS for address 1005851c
Read MISS for address 10058500
Read MISS for address 10058504
Read MISS for address 10058510
Read HIT for address 1005851c
Read MISS for address 1003a380
Read HIT for address 1003162c
Read MISS for address 1005871c
Read MISS for address 10058700
Read MISS for address 10058704
Read MISS for address 10058710
Read MISS for address 1003a95c
Read MISS for address 10031bcc
Read HIT for address 1005871c
Read MISS for address 10029b64
Write MISS for address 10028cac
Read HIT for address 10029b64
Write MISS for address 10028cb0
Read HIT for address 10029b64
Write MISS for address 10028cb4
Read MISS for address 1005891c
Read MISS for address 10058900
Read MISS for address 10058904
Read MISS for address 10058910
Read HIT for address 1005891c
Read HIT for address 1003969c
Read MISS for address 10030a38
Read MISS for address 10029b68
Write MISS for address 10028d48
Read HIT for address 10029b68
Write MISS for address 10028d4c
Read HIT for address 10029b68
Write MISS for address 10028d50
Read MISS for address 10058b1c
Read MISS for address 10058b00
Read MISS for address 10058b04
Read MISS for address 10058b10
Read HIT for address 10058b1c
Read HIT for address 1003ac68
Read MISS for address 10031aa0
Read MISS for address 10029b6c
Write MISS for address 10028964
Read HIT for address 10029b6c
Write MISS for address 10028968
Read HIT for address 10029b6c
Write MISS for address 1002896c
Read MISS for address 10058d1c
Read MISS for address 10058d00
Read MISS for address 10058d04
Read MISS for address 10058d10
Read HIT for address 10058d1c
Read MISS for address 10039d68
Read MISS for address 10030c18
Read MISS for address 10029b70
Write MISS for address 10029300
Read HIT for address 10029b70
Write MISS for address 10029304
Read HIT for address 10029b70
Write MISS for address 10029308
Read MISS for address 10058f1c
Read MISS for address 10058f00
Read MISS for address 10058f04
Read MISS for address 10058f10
Read HIT for address 10039a98
Read MISS for address 10030d44
Read HIT for address 10058f1c
Read MISS for address 1005911c
Read MISS for address 10059100
Read MISS for address 10059104
Read MISS for address 10059110
Read HIT for address 1005911c
Read MISS for address 100367bc
Read MISS for address 1002d8c4
Read MISS for address 10029b74
Write MISS for address 10029330
Read HIT for address 10029b74
Write MISS for address 10029334
Read HIT for address 10029b74
Write MISS for address 10029338
Read MISS for address 1005931c
Read MISS for address 10059300
Read MISS for address 10059304
Read MISS for address 10059310
Read HIT for address 1005931c
Read MISS for address 100352a4
Read MISS for address 1002c244
Read MISS for address 10029b78
Write MISS for address 100291e0
Read HIT for address 10029b78
Write MISS for address 100291e4
Read HIT for address 10029b78
Write MISS for address 100291e8
Read MISS for address 1005951c
Read MISS for address 10059500
Read MISS for address 10059504
Read MISS for address 10059510
Read HIT for address 1005951c
Read MISS for address 10039fc0
Read MISS for address 10030dbc
Read MISS for address 10029b7c
Write MISS for address 10028f28
Read HIT for address 10029b7c
Write MISS for address 10028f2c
Read HIT for address 10029b7c
Write MISS for address 10028f30
Read MISS for address 1005971c
Read MISS for address 10059700
Read MISS for address 10059704
Read MISS for address 10059710
Read HIT for address 1005971c
Read MISS for address 100396d8
Read MISS for address 10030b28
Read MISS for address 10029b80
Write MISS for address 10028b2c
Read HIT for address 10029b80
Write MISS for address 10028b30
Read HIT for address 10029b80
Write MISS for address 10028b34
Read MISS for address 1005991c
Read MISS for address 10059900
Read MISS for address 10059904
Read MISS for address 10059910
Read HIT for address 1005991c
Read MISS for address 10039660
Read MISS for address 100305c4
Read MISS for address 10029b84
Write MISS for address 10028c28
Read HIT for address 10029b84
Write MISS for address 10028c2c
Read HIT for address 10029b84
Write MISS for address 10028c30
Read MISS for address 10059b1c
Read MISS for address 10059b00
Read MISS for address 10059b04
Read MISS for address 10059b10
Read HIT for address 10059b1c
Read MISS for address 10039390
Read MISS for address 1003018c
Read MISS for address 10029b88
Write MISS for address 10029360
Read HIT for address 10029b88
Write MISS for address 10029364
Read HIT for address 10029b88
Write MISS for address 10029368
Read MISS for address 10059d1c
Read MISS for address 10059d00
Read MISS for address 10059d04
Read MISS for address 10059d10
Read HIT for address 10059d1c
Read MISS for address 10038b98
Read MISS for address 1002fe44
Read MISS for address 10029b8c
Write MISS for address 10028700
Read HIT for address 10029b8c
Write MISS for address 10028704
Read HIT for address 10029b8c
Write MISS for address 10028708
Read MISS for address 10059f1c
Read MISS for address 10059f00
Read MISS for address 10059f04
Read MISS for address 10059f10
Read MISS for address 10038b5c
Read MISS for address 1002f9d0
Read HIT for address 10059f1c
Read MISS for address 1005a11c
Read MISS for address 1005a100
Read MISS for address 1005a104
Read MISS for address 1005a110
Read MISS for address 10038940
Read MISS for address 1002f598
Read HIT for address 1005a11c
Read MISS for address 1005a31c
Read MISS for address 1005a300
Read MISS for address 1005a304
Read MISS for address 1005a310
Read MISS for address 10038238
Read MISS for address 1002f340
Read HIT for address 1005a31c
Read MISS for address 10029b90
Write MISS for address 10029294
Read HIT for address 10029b90
Write MISS for address 10029298
Read HIT for address 10029b90
Write MISS for address 1002929c
Read MISS for address 1005a51c
Read MISS for address 1005a500
Read MISS for address 1005a504
Read MISS for address 1005a510
Read HIT for address 1005a51c
Read MISS for address 100381fc
Read MISS for address 1002efbc
Read MISS for address 1005a71c
Read MISS for address 1005a700
Read MISS for address 1005a704
Read MISS for address 1005a710
Read MISS for address 10037af4
Read MISS for address 1002ec38
Read HIT for address 1005a71c
Read MISS for address 10029b94
Write MISS for address 100286b8
Read HIT for address 10029b94
Write MISS for address 100286bc
Read HIT for address 10029b94
Write MISS for address 100286c0
Read MISS for address 1005a91c
Read MISS for address 1005a900
Read MISS for address 1005a904
Read MISS for address 1005a910
Read HIT for address 1005a91c
Read MISS for address 10037d4c
Read MISS for address 1002e9e0
Read MISS for address 10029b98
Write MISS for address 10028ce8
Read HIT for address 10029b98
Write MISS for address 10028cec
Read HIT for address 10029b98
Write MISS for address 10028cf0
Read MISS for address 1005ab1c
Read MISS for address 1005ab00
Read MISS for address 1005ab04
Read MISS for address 1005ab10
Read HIT for address 1005ab1c
Read MISS for address 10037680
Read MISS for address 1002e65c
Read MISS for address 10029b9c
Write MISS for address 10028f40
Read HIT for address 10029b9c
Write MISS for address 10028f44
Read HIT for address 10029b9c
Write MISS for address 10028f48
Read MISS for address 1005ad1c
Read MISS for address 1005ad00
Read MISS for address 1005ad04
Read MISS for address 1005ad10
Read HIT for address 1005ad1c
Read HIT for address 10037680
Read MISS for address 1002e2d8
Read MISS for address 10029ba0
Write MISS for address 100292c4
Read HIT for address 10029ba0
Write MISS for address 100292c8
Read HIT for address 10029ba0
Write MISS for address 100292cc
Read MISS for address 1005af1c
Read MISS for address 1005af00
Read MISS for address 1005af04
Read MISS for address 1005af10
Read HIT for address 1005af1c
Read MISS for address 10036f78
Read MISS for address 1002e080
Read MISS for address 10029ba4
Write MISS for address 100288c8
Read HIT for address 10029ba4
Write MISS for address 100288cc
Read HIT for address 10029ba4
Write MISS for address 100288d0
Read MISS for address 1005b11c
Read MISS for address 1005b100
Read MISS for address 1005b104
Read MISS for address 1005b110
Read MISS for address 1003d044
Read MISS for address 10033e04
Read HIT for address 1005b11c
Read MISS for address 1005b31c
Read MISS for address 1005b300
Read MISS for address 1005b304
Read MISS for address 1005b310
Read MISS for address 1003cb58
Read MISS for address 10033a44
Read HIT for address 1005b31c
Read MISS for address 1005b51c
Read MISS for address 1005b500
Read MISS for address 1005b504
Read MISS for address 1005b510
Read MISS for address 1003c720
Read MISS for address 100337ec
Read HIT for address 1005b51c
Read MISS for address 10029ba8
Write MISS for address 10028748
Read HIT for address 10029ba8
Write MISS for address 1002874c
Read HIT for address 10029ba8
Write MISS for address 10028750
Read MISS for address 1005b71c
Read MISS for address 1005b700
Read MISS for address 1005b704
Read MISS for address 1005b710
Read HIT for address 1005b71c
Read MISS for address 1003c6a8
Read MISS for address 10033468
Read MISS for address 1005b91c
Read MISS for address 1005b900
Read MISS for address 1005b904
Read MISS for address 1005b910
Read MISS for address 1003c48c
Read MISS for address 100330a8
Read HIT for address 1005b91c
Read MISS for address 1005bb1c
Read MISS for address 1005bb00
Read MISS for address 1005bb04
Read MISS for address 1005bb10
Read MISS for address 1003bcd0
Read MISS for address 10032e8c
Read HIT for address 1005bb1c
Read MISS for address 10029bac
Write MISS for address 100292d0
Read HIT for address 10029bac
Write MISS for address 100292d4
Read HIT for address 10029bac
Write MISS for address 100292d8
Read MISS for address 1005bd1c
Read MISS for address 1005bd00
Read MISS for address 1005bd04
Read MISS for address 1005bd10
Read HIT for address 1005bd1c
Read MISS for address 1003bc94
Read MISS for address 10032b08
Read MISS for address 10029bb0
Write MISS for address 1002870c
Read HIT for address 10029bb0
Write MISS for address 10028710
Read HIT for address 10029bb0
Write MISS for address 10028714
Read MISS for address 1005bf1c
Read MISS for address 1005bf00
Read MISS for address 1005bf04
Read MISS for address 1005bf10
Read HIT for address 1005bf1c
Read MISS for address 1003b424
Read MISS for address 10032748
Read MISS for address 10029bb4
Write MISS for address 10028a00
Read HIT for address 10029bb4
Write MISS for address 10028a04
Read HIT for address 10029bb4
Write MISS for address 10028a08
Read MISS for address 1005c11c
Read MISS for address 1005c100
Read MISS for address 1005c104
Read MISS for address 1005c110
Read HIT for address 1005c11c
Read MISS for address 1003b6f4
Read MISS for address 10032478
Read MISS for address 10029bb8
Write MISS for address 10028f34
Read HIT for address 10029bb8
Write MISS for address 10028f38
Read HIT for address 10029bb8
Write MISS for address 10028f3c
Read MISS for address 1005c31c
Read MISS for address 1005c300
Read MISS for address 1005c304
Read MISS for address 1005c310
Read HIT for address 1005c31c
Read MISS for address 1003b154
Read MISS for address 1003207c
Read MISS for address 10029bbc
Write MISS for address 10028f58
Read HIT for address 10029bbc
Write MISS for address 10028f5c
Read HIT for address 10029bbc
Write MISS for address 10028f60
Read MISS for address 1005c51c
Read MISS for address 1005c500
Read MISS for address 1005c504
Read MISS for address 1005c510
Read HIT for address 1005c51c
Read MISS for address 1003aec0
Read MISS for address 10031c80
Read MISS for address 10029bc0
Write MISS for address 10029288
Read HIT for address 10029bc0
Write MISS for address 1002928c
Read HIT for address 10029bc0
Write MISS for address 10029290
Read MISS for address 1005c71c
Read MISS for address 1005c700
Read MISS for address 1005c704
Read MISS for address 1005c710
Read HIT for address 1005c71c
Read MISS for address 1003a5d8
Read MISS for address 100319b0
Read MISS for address 10029bc4
Write MISS for address 10028e68
Read HIT for address 10029bc4
Write MISS for address 10028e6c
Read HIT for address 10029bc4
Write MISS for address 10028e70
Read MISS for address 1005c91c
Read MISS for address 1005c900
Read MISS for address 1005c904
Read MISS for address 1005c910
Read HIT for address 1005c91c
Read HIT for address 10039fc0
Read MISS for address 1003153c
Read MISS for address 10029bc8
Write MISS for address 100292f4
Read HIT for address 10029bc8
Write MISS for address 100292f8
Read HIT for address 10029bc8
Write MISS for address 100292fc
Read MISS for address 1005cb1c
Read MISS for address 1005cb00
Read MISS for address 1005cb04
Read MISS for address 1005cb10
Read MISS for address 1003db84
Read MISS for address 100346ec
Read HIT for address 1005cb1c
Read MISS for address 1005cd1c
Read MISS for address 1005cd00
Read MISS for address 1005cd04
Read MISS for address 1005cd10
Read HIT for address 1005cd1c
Read MISS for address 1003d4f4
Read MISS for address 10034278
Read MISS for address 10029bcc
Write MISS for address 10028f10
Read HIT for address 10029bcc
Write MISS for address 10028f14
Read HIT for address 10029bcc
Write MISS for address 10028f18
Read MISS for address 1005cf1c
Read MISS for address 1005cf00
Read MISS for address 1005cf04
Read MISS for address 1005cf10
Read HIT for address 1005cf1c
Read MISS for address 100371d0
Read MISS for address 1002df54
Read MISS for address 10029bd0
Write MISS for address 100292b8
Read HIT for address 10029bd0
Write MISS for address 100292bc
Read HIT for address 10029bd0
Write MISS for address 100292c0
Read MISS for address 1005d11c
Read MISS for address 1005d100
Read MISS for address 1005d104
Read MISS for address 1005d110
Read HIT for address 1005d11c
Read MISS for address 100369d8
Read MISS for address 1002dcfc
Read MISS for address 10029bd4
Write MISS for address 100290fc
Read HIT for address 10029bd4
Write MISS for address 10029100
Read HIT for address 10029bd4
Write MISS for address 10029104
Read MISS for address 1005d31c
Read MISS for address 1005d300
Read MISS for address 1005d304
Read MISS for address 1005d310
Read HIT for address 1005d31c
Read MISS for address 1003699c
